#COD_MUNICIPIO_CADMU,NOME_MUNICIPIO,COD_MUNICIPIO_IBGE,COD_UF,NOME_UF,COD_UF_IBGE
7357,TABIRA,2614600,PE,PERNAMBUCO,26
2084,JANIÓPOLIS,4112207,PR,PARANÁ,41
45948,SÃO JOÃO DA PONTA,1507466,PA,PARÁ,15
17330,CONSOLAÇÃO,3118502,MG,MINAS GERAIS,31
37028,SÃO BENTO DO UNA,2613008,PE,PERNAMBUCO,26
47568,RIACHO FRIO,2208858,PI,PIAUÍ,22
23362,MANHUAÇU,3139409,MG,MINAS GERAIS,31
38151,BELÉM DO BREJO DO CRUZ,2502003,PB,PARAÍBA,25
47984,CACIMBAS,2503555,PB,PARAÍBA,25
33596,IBITINGA,3519600,SP,SÃO PAULO,35
2046,SAÚDE,2929800,BA,BAHIA,29
56504,CAROEBE,1400233,RR,RORAIMA,14
2448,ABAÍRA,2900108,BA,BAHIA,29
54740,SANTA TEREZINHA DO PROGRESSO,4215687,SC,SANTA CATARINA,42
34973,FORMIGA,3126109,MG,MINAS GERAIS,31
27746,CANUTAMA,1300904,AM,AMAZONAS,13
24237,JANDAIA,5211701,GO,GOIÁS,52
3911,PONTA PORÃ,5006606,MS,MATO GROSSO DO SUL,50
20640,TESOURO,5108105,MT,MATO GROSSO,51
6310,BOM JESUS,4302303,RS,RIO GRANDE DO SUL,43
11563,PEDREGULHO,3537008,SP,SÃO PAULO,35
22662,ITAGUARA,3132206,MG,MINAS GERAIS,31
34423,PIRANGA,3150802,MG,MINAS GERAIS,31
3715,NOVA IORQUE,2107308,MA,MARANHÃO,21
18535,DUMONT,3514601,SP,SÃO PAULO,35
47276,CURRAL NOVO DO PIAUÍ,2203271,PI,PIAUÍ,22
42374,VARJOTA,2313955,CE,CEARÁ,23
28202,SANTO ANTÔNIO DAS MISSÕES,4317707,RS,RIO GRANDE DO SUL,43
28989,ABAETÉ,3100203,MG,MINAS GERAIS,31
4343,FRAIBURGO,4205506,SC,SANTA CATARINA,42
55756,MONTE ALEGRE DOS CAMPOS,4312377,RS,RIO GRANDE DO SUL,43
11130,MARI,2509107,PB,PARAÍBA,25
25449,LIMOEIRO DE ANADIA,2704203,AL,ALAGOAS,27
37107,CARMÓPOLIS DE MINAS,3114501,MG,MINAS GERAIS,31
26943,ITOBI,3523800,SP,SÃO PAULO,35
3650,MONTE CASTELO,3531605,SP,SÃO PAULO,35
21773,MONTE SANTO,2921500,BA,BAHIA,29
56999,SUCUPIRA DO RIACHÃO,2111953,MA,MARANHÃO,21
12036,DIANÓPOLIS,1707009,TO,TOCANTINS,17
41296,OURO PRETO DO OESTE,1100155,RO,RONDÔNIA,11
55952,COMENDADOR LEVY GASPARIAN,3300951,RJ,RIO DE JANEIRO,33
9269,TRAIRI,2313500,CE,CEARÁ,23
51657,SÃO FRANCISCO DE ITABAPOANA,3304755,RJ,RIO DE JANEIRO,33
53837,VERMELHO NOVO,3171154,MG,MINAS GERAIS,31
39813,MOEMA,3142403,MG,MINAS GERAIS,31
10849,SARUTAIÁ,3551207,SP,SÃO PAULO,35
12971,FONTE BOA,1301605,AM,AMAZONAS,13
31282,ARUJÁ,3503901,SP,SÃO PAULO,35
57888,QUATRO IRMÃOS,4315313,RS,RIO GRANDE DO SUL,43
1621,LAGARTO,2803500,SE,SERGIPE,28
24622,ABADIA DOS DOURADOS,3100104,MG,MINAS GERAIS,31
27612,SÃO JOÃO BATISTA,2111003,MA,MARANHÃO,21
53648,SÃO GERALDO DO BAIXIO,3161650,MG,MINAS GERAIS,31
55079,CAPITÃO GERVÁSIO OLIVEIRA,2202455,PI,PIAUÍ,22
53765,TAPARUBA,3168051,MG,MINAS GERAIS,31
31433,ITUBERÁ,2917300,BA,BAHIA,29
49841,BOM PRINCÍPIO DO PIAUÍ,2201919,PI,PIAUÍ,22
12098,RIBEIRÃO PIRES,3543303,SP,SÃO PAULO,35
6585,ITABERÁ,3521705,SP,SÃO PAULO,35
52065,CHARRUA,4305371,RS,RIO GRANDE DO SUL,43
46648,PAU D'ARCO,1716307,TO,TOCANTINS,17
24725,JESUÂNIA,3135902,MG,MINAS GERAIS,31
41007,WANDERLÂNDIA,1722081,TO,TOCANTINS,17
53961,AMETISTA DO SUL,4300646,RS,RIO GRANDE DO SUL,43
6891,LAGOA DA PRATA,3137205,MG,MINAS GERAIS,31
30867,DOBRADA,3514007,SP,SÃO PAULO,35
52474,GARRUCHOS,4308656,RS,RIO GRANDE DO SUL,43
54049,OUROESTE,3534757,SP,SÃO PAULO,35
5634,RESENDE,3304201,RJ,RIO DE JANEIRO,33
23245,SÃO FÉLIX DE BALSAS,2110807,MA,MARANHÃO,21
21560,MONTE ALEGRE DO SUL,3531209,SP,SÃO PAULO,35
42721,BRASILIA (CEILANDIA)                  ,,DF,DISTRITO FEDERAL,53
57307,SÃO DOMINGOS DO AZEITÃO,2110658,MA,MARANHÃO,21
27227,OURO PRETO,3146107,MG,MINAS GERAIS,31
3904,MONJOLOS,3142502,MG,MINAS GERAIS,31
16568,MINDURI,3141900,MG,MINAS GERAIS,31
40008,AQUIDABÃ,2800209,SE,SERGIPE,28
33462,BARRA DO CHOÇA,2902906,BA,BAHIA,29
4501,ITAIÇABA,2306207,CE,CEARÁ,23
7687,SÃO GONÇALO DO RIO ABAIXO,3161908,MG,MINAS GERAIS,31
56638,BURITIS,1100452,RO,RONDÔNIA,11
1700,SÃO JOSÉ DA TAPERA,2708402,AL,ALAGOAS,27
48426,ASSUNÇÃO,2501351,PB,PARAÍBA,25
11219,SÃO GABRIEL DA PALHA,3204708,ES,ESPÍRITO SANTO,32
16788,ÓLEO,3533809,SP,SÃO PAULO,35
23977,TARABAI,3553906,SP,SÃO PAULO,35
50012,LARANJAL,4113254,PR,PARANÁ,41
4044,SOCORRO DO PIAUÍ,2210904,PI,PIAUÍ,22
39246,ENCANTO,2403301,RN,RIO GRANDE DO NORTE,24
44970,GUARINOS,5209457,GO,GOIÁS,52
44066,SENADOR CANEDO,5220454,GO,GOIÁS,52
14704,CATALÃO,5205109,GO,GOIÁS,52
4525,ITAMBARACÁ,4111001,PR,PARANÁ,41
42398,MILHÃ,2308351,CE,CEARÁ,23
18085,ESPERANÇA,2506004,PB,PARAÍBA,25
37767,MATINHOS,4115705,PR,PARANÁ,41
3959,COQUEIRO SECO,2702207,AL,ALAGOAS,27
7807,LAGOA DE DENTRO,2508208,PB,PARAÍBA,25
40541,LUMINÁRIAS,3138708,MG,MINAS GERAIS,31
37918,PALMINÓPOLIS,5215900,GO,GOIÁS,52
16386,PINHEIRO PRETO,4213005,SC,SANTA CATARINA,42
23441,CAMPESTRE DE GOIÁS,5204607,GO,GOIÁS,52
54678,NOVA LACERDA,5106182,MT,MATO GROSSO,51
27959,BARRA DE SÃO FRANCISCO,3200904,ES,ESPÍRITO SANTO,32
39844,CONCÓRDIA,4204301,SC,SANTA CATARINA,42
13004,PONTE NOVA,3152105,MG,MINAS GERAIS,31
50328,JUATUBA,3136652,MG,MINAS GERAIS,31
28958,CAPIVARI,3510401,SP,SÃO PAULO,35
38168,BETÂNIA,2601805,PE,PERNAMBUCO,26
19534,TANABI,3553401,SP,SÃO PAULO,35
30245,ANAJÁS,1500701,PA,PARÁ,15
6286,POJUCA,2925204,BA,BAHIA,29
27997,VÁRZEA,2517100,PB,PARAÍBA,25
52333,ALTO FELIZ,4300570,RS,RIO GRANDE DO SUL,43
8105,BELÉM,2700805,AL,ALAGOAS,27
7955,HERCULÂNDIA,3519006,SP,SÃO PAULO,35
8057,FELIPE GUERRA,2403707,RN,RIO GRANDE DO NORTE,24
11202,BARREIRAS,2903201,BA,BAHIA,29
32315,BARREIRINHA,1300508,AM,AMAZONAS,13
3777,PORTO DE MOZ,1505908,PA,PARÁ,15
56597,CURUÁ,1502855,PA,PARÁ,15
26163,BOM REPOUSO,3107901,MG,MINAS GERAIS,31
43878,MIMOSO DE GOIÁS,5213053,GO,GOIÁS,52
29610,SILVÂNIA,5220603,GO,GOIÁS,52
11570,BELÉM,2501906,PB,PARAÍBA,25
10564,SÃO MIGUEL DOS CAMPOS,2708600,AL,ALAGOAS,27
57936,SÃO JOSÉ DO SUL,4318614,RS,RIO GRANDE DO SUL,43
3076,PIAU,3150109,MG,MINAS GERAIS,31
35305,BOA VISTA DO BURICÁ,4302204,RS,RIO GRANDE DO SUL,43
7780,SÃO SEBASTIÃO DO OESTE,3164605,MG,MINAS GERAIS,31
9331,GRAJAÚ,2104800,MA,MARANHÃO,21
31938,SÃO FRANCISCO DO OESTE,2411908,RN,RIO GRANDE DO NORTE,24
19699,SANTA CRUZ CABRÁLIA,2927705,BA,BAHIA,29
26644,TREZE DE MAIO,4218400,SC,SANTA CATARINA,42
18834,SÃO LUÍS DE MONTES BELOS,5220108,GO,GOIÁS,52
21742,BOM SUCESSO,4103206,PR,PARANÁ,41
24581,IBIRÁ,3519402,SP,SÃO PAULO,35
3502,DOMINGOS MOURÃO,2203420,PI,PIAUÍ,22
25841,NOVO ARIPUANÃ,1303304,AM,AMAZONAS,13
19046,CAMPO LARGO,4104204,PR,PARANÁ,41
31536,GUAPIAÇU,3517505,SP,SÃO PAULO,35
25126,PIEDADE,3537800,SP,SÃO PAULO,35
15875,SERTANEJA,4126405,PR,PARANÁ,41
54908,MONTE SANTO DO TOCANTINS,1713700,TO,TOCANTINS,17
18889,CAAPORÃ,2503001,PB,PARAÍBA,25
11398,IBIRAÇU,3202504,ES,ESPÍRITO SANTO,32
40118,BRITÂNIA,5203807,GO,GOIÁS,52
42422,CRUZ,2304251,CE,CEARÁ,23
48316,RIACHÃO DO POÇO,2512762,PB,PARAÍBA,25
50775,PASSO DE TORRES,4212254,SC,SANTA CATARINA,42
31794,LUZIÂNIA,5212501,GO,GOIÁS,52
13767,ITAUÇU,5211404,GO,GOIÁS,52
58313,AROEIRAS DO ITAIM,2200954,PI,PIAUÍ,22
47032,SANDOLÂNDIA,1718840,TO,TOCANTINS,17
34540,ALTO GARÇAS,5100409,MT,MATO GROSSO,51
29414,SENHORA DE OLIVEIRA,3166006,MG,MINAS GERAIS,31
36885,SÃO DOMINGOS,4216107,SC,SANTA CATARINA,42
1779,CAPITÃO DE CAMPOS,2202406,PI,PIAUÍ,22
8727,SOBRAL,2312908,CE,CEARÁ,23
49920,PASSAGEM FRANCA DO PIAUÍ,2207751,PI,PIAUÍ,22
48505,BARAÚNA,2501534,PB,PARAÍBA,25
19084,BALSA NOVA,4102307,PR,PARANÁ,41
34272,PILAR DO SUL,3537909,SP,SÃO PAULO,35
20602,FERNANDÓPOLIS,3515509,SP,SÃO PAULO,35
29971,ILHABELA,3520400,SP,SÃO PAULO,35
5115,SÃO JOAQUIM,4216503,SC,SANTA CATARINA,42
54984,ACAUÃ,2200053,PI,PIAUÍ,22
53459,ORIZÂNIA,3145877,MG,MINAS GERAIS,31
9850,AVAÍ,3504305,SP,SÃO PAULO,35
35109,CORDISBURGO,3118908,MG,MINAS GERAIS,31
30506,COLOMBO,4105805,PR,PARANÁ,41
32683,TAQUARITINGA DO NORTE,2615003,PE,PERNAMBUCO,26
39404,NOVO LINO,2705606,AL,ALAGOAS,27
20970,VIADUTOS,4322905,RS,RIO GRANDE DO SUL,43
12586,ONÇA DE PITANGUI,3145802,MG,MINAS GERAIS,31
46480,IUIU,2917334,BA,BAHIA,29
31275,GRÃO PARÁ,4206108,SC,SANTA CATARINA,42
22181,URUBURETAMA,2313807,CE,CEARÁ,23
46411,CAETANOS,2905156,BA,BAHIA,29
5366,CAMPINA GRANDE,2504009,PB,PARAÍBA,25
21319,ANADIA,2700201,AL,ALAGOAS,27
51121,GOIANÉSIA DO PARÁ,1503093,PA,PARÁ,15
29373,GENERAL CARNEIRO,4108502,PR,PARANÁ,41
44396,DOUTOR MAURÍCIO CARDOSO,4306734,RS,RIO GRANDE DO SUL,43
24691,PERITIBA,4212601,SC,SANTA CATARINA,42
15583,PACATUBA,2309706,CE,CEARÁ,23
53019,CÔNEGO MARINHO,3117836,MG,MINAS GERAIS,31
18827,TABOLEIRO GRANDE,2413805,RN,RIO GRANDE DO NORTE,24
13080,NOVO ACORDO,1715101,TO,TOCANTINS,17
44602,CLÁUDIA,5103056,MT,MATO GROSSO,51
44688,LARANJA DA TERRA,3203163,ES,ESPÍRITO SANTO,32
42570,BARROCAS,2903276,BA,BAHIA,29
16692,VIÇOSA,3171303,MG,MINAS GERAIS,31
16609,VINHEDO,3556701,SP,SÃO PAULO,35
15349,VARGEM GRANDE DO SUL,3556404,SP,SÃO PAULO,35
28707,IATI,2606507,PE,PERNAMBUCO,26
38405,WENCESLAU GUIMARÃES,2933505,BA,BAHIA,29
24378,SÃO TIAGO,3165008,MG,MINAS GERAIS,31
31079,IRECÊ,2914604,BA,BAHIA,29
32054,CAIÇARA,2503605,PB,PARAÍBA,25
19747,JAGUARUANA,2307007,CE,CEARÁ,23
48361,CAFEZAL DO SUL,4103479,PR,PARANÁ,41
36658,DAMIANÓPOLIS,5206701,GO,GOIÁS,52
2204,MARILUZ,4115101,PR,PARANÁ,41
7041,MATEUS LEME,3140704,MG,MINAS GERAIS,31
50225,CARNEIRINHO,3114550,MG,MINAS GERAIS,31
45618,BOQUEIRÃO DO LEÃO,4302451,RS,RIO GRANDE DO SUL,43
44389,CAMPO NOVO DO PARECIS,5102637,MT,MATO GROSSO,51
36050,ITAQUITINGA,2607802,PE,PERNAMBUCO,26
30386,RODEIO,4215109,SC,SANTA CATARINA,42
36490,MARACAJÁ,4210407,SC,SANTA CATARINA,42
9867,IVOLÂNDIA,5211602,GO,GOIÁS,52
4697,GUARACIABA,3128204,MG,MINAS GERAIS,31
7199,MATA ROMA,2106409,MA,MARANHÃO,21
30238,INAJÁ,4110300,PR,PARANÁ,41
21436,NOVA BRÉSCIA,4313003,RS,RIO GRANDE DO SUL,43
47960,TENÓRIO,2516755,PB,PARAÍBA,25
46284,SÃO JOSÉ DO JACUÍPE,2929370,BA,BAHIA,29
44011,SANTA TEREZA DO TOCANTINS,1719004,TO,TOCANTINS,17
45601,QUINZE DE NOVEMBRO,4315354,RS,RIO GRANDE DO SUL,43
5452,UAUÁ,2932002,BA,BAHIA,29
48220,CARAÚBAS,2504074,PB,PARAÍBA,25
40149,ORLÂNDIA,3534302,SP,SÃO PAULO,35
4295,PRESIDENTE JÂNIO QUADROS,2925709,BA,BAHIA,29
6444,ARCEBURGO,3104106,MG,MINAS GERAIS,31
1559,CAUCAIA,2303709,CE,CEARÁ,23
20516,SERRINHA,2930501,BA,BAHIA,29
51066,CHORÓ,2303931,CE,CEARÁ,23
50177,GUARAÍTA,5209291,GO,GOIÁS,52
29940,PIÊN,4119103,PR,PARANÁ,41
46253,RIBEIRÃO DO LARGO,2926657,BA,BAHIA,29
14364,SÃO BENEDITO DO RIO PRETO,2110401,MA,MARANHÃO,21
43311,CELSO RAMOS,4204152,SC,SANTA CATARINA,42
55725,MAÇAMBARÁ,4311718,RS,RIO GRANDE DO SUL,43
38780,PINHÃO,2805208,SE,SERGIPE,28
7508,CANELINHA,4203709,SC,SANTA CATARINA,42
14780,LAJE,2918803,BA,BAHIA,29
2170,SÃO JOÃO DO PARAÍSO,3162708,MG,MINAS GERAIS,31
55024,BREJO DO PIAUÍ,2201988,PI,PIAUÍ,22
40912,NOVA OLINDA,1714880,TO,TOCANTINS,17
25676,UMBAÚBA,2807600,SE,SERGIPE,28
53631,SÃO FÉLIX DE MINAS,3161056,MG,MINAS GERAIS,31
46208,OUROLÂNDIA,2923357,BA,BAHIA,29
22693,ITAPAJÉ,2306306,CE,CEARÁ,23
15277,SANTA RITA DE IBITIPOCA,3159407,MG,MINAS GERAIS,31
31392,ITUIUTABA,3134202,MG,MINAS GERAIS,31
52175,SÃO PATRÍCIO,5220280,GO,GOIÁS,52
22208,PRESIDENTE CASTELLO BRANCO,4213906,SC,SANTA CATARINA,42
6925,MATIAS BARBOSA,3140803,MG,MINAS GERAIS,31
20918,BITURUNA,4102901,PR,PARANÁ,41
55275,MORRO DO CHAPÉU DO PIAUÍ,2206670,PI,PIAUÍ,22
56920,SÃO JOÃO DO SOTER,2111078,MA,MARANHÃO,21
27258,GURINHÉM,2506400,PB,PARAÍBA,25
17055,PORECATU,4120002,PR,PARANÁ,41
15435,SABARÁ,3156700,MG,MINAS GERAIS,31
50366,MAMONAS,3139250,MG,MINAS GERAIS,31
11343,NATIVIDADE,1714203,TO,TOCANTINS,17
39521,CONCEIÇÃO DO CASTELO,3201704,ES,ESPÍRITO SANTO,32
23520,CAMPOS BELOS,5204904,GO,GOIÁS,52
36029,ITAPERUNA,3302205,RJ,RIO DE JANEIRO,33
6365,FONTOURA XAVIER,4308300,RS,RIO GRANDE DO SUL,43
11783,MEDIANEIRA,4115804,PR,PARANÁ,41
39088,ALTANEIRA,2300606,CE,CEARÁ,23
55983,SEROPÉDICA,3305554,RJ,RIO DE JANEIRO,33
40060,BRUSQUE,4202909,SC,SANTA CATARINA,42
27399,CARDEAL DA SILVA,2907004,BA,BAHIA,29
56494,RORAINÓPOLIS,1400472,RR,RORAIMA,14
5153,CARRANCAS,3114600,MG,MINAS GERAIS,31
12720,NOVA ALIANÇA,3532801,SP,SÃO PAULO,35
18360,AUTAZES,1300300,AM,AMAZONAS,13
55213,LAGOA DO PIAUÍ,2205581,PI,PIAUÍ,22
11006,PARACURU,2310209,CE,CEARÁ,23
52632,SANTO ANTÔNIO DO PALMA,4317558,RS,RIO GRANDE DO SUL,43
42965,RESERVA DO CABAÇAL,5107156,MT,MATO GROSSO,51
46136,MIRANTE,2921450,BA,BAHIA,29
6853,MAR VERMELHO,2704906,AL,ALAGOAS,27
21735,DORES DE GUANHÃES,3123106,MG,MINAS GERAIS,31
26871,BREVES,1501808,PA,PARÁ,15
19424,CARMO DE MINAS,3114105,MG,MINAS GERAIS,31
13396,FRANCISCO ALVES,4108320,PR,PARANÁ,41
13712,ITARANA,3202900,ES,ESPÍRITO SANTO,32
10382,SANHARÓ,2612406,PE,PERNAMBUCO,26
26280,NOSSA SENHORA APARECIDA,2804458,SE,SERGIPE,28
45694,QUISSAMÃ,3304151,RJ,RIO DE JANEIRO,33
27911,SÃO PAULO DE OLIVENÇA,1303908,AM,AMAZONAS,13
15916,FELIXLÂNDIA,3125705,MG,MINAS GERAIS,31
24897,DELMIRO GOUVEIA,2702405,AL,ALAGOAS,27
52883,RESERVA DO IGUAÇU,4121752,PR,PARANÁ,41
18968,CARNAUBAIS,2402501,RN,RIO GRANDE DO NORTE,24
17880,BRASÍLIA DE MINAS,3108602,MG,MINAS GERAIS,31
26228,MONTE SIÃO,3143401,MG,MINAS GERAIS,31
42958,PORTO ALEGRE DO NORTE,5106778,MT,MATO GROSSO,51
19589,CAMPO ALEGRE,4203303,SC,SANTA CATARINA,42
1896,PARAISÓPOLIS,3147303,MG,MINAS GERAIS,31
57606,SÃO DOMINGOS DO CARIRI,2513943,PB,PARAÍBA,25
43067,ALAGOINHA DO PIAUÍ,2200251,PI,PIAUÍ,22
53239,GUARACIAMA,3128253,MG,MINAS GERAIS,31
29830,MIRAÍ,3142205,MG,MINAS GERAIS,31
52694,BOM JESUS DO SUL,4103156,PR,PARANÁ,41
37169,SANTANA DO ARAGUAIA,1506708,PA,PARÁ,15
57235,JATOBÁ,2105450,MA,MARANHÃO,21
35790,ARANDU,3503109,SP,SÃO PAULO,35
12768,CORONEL EZEQUIEL,2402808,RN,RIO GRANDE DO NORTE,24
38302,PESCADOR,3150000,MG,MINAS GERAIS,31
35635,ARAUCÁRIA,4101804,PR,PARANÁ,41
56061,PARIPUEIRA,2706448,AL,ALAGOAS,27
55880,VESPASIANO CORRÊA,4322855,RS,RIO GRANDE DO SUL,43
9939,PAULISTA,2510907,PB,PARAÍBA,25
27629,SÃO JOSÉ DO SERIDÓ,2412401,RN,RIO GRANDE DO NORTE,24
17914,TRAMANDAÍ,4321600,RS,RIO GRANDE DO SUL,43
9142,DOM FELICIANO,4306502,RS,RIO GRANDE DO SUL,43
29720,TIBAU DO SUL,2414209,RN,RIO GRANDE DO NORTE,24
46105,LAGOA REAL,2918753,BA,BAHIA,29
22277,ARARUNA,4101705,PR,PARANÁ,41
49872,COLÔNIA DO GURGUÉIA,2202752,PI,PIAUÍ,22
21900,CONCEIÇÃO,2504405,PB,PARAÍBA,25
7883,ICÉM,3519808,SP,SÃO PAULO,35
45230,JOSÉ BOITEUX,4209151,SC,SANTA CATARINA,42
53480,PEDRA BONITA,3148756,MG,MINAS GERAIS,31
34478,PILÕES,2410009,RN,RIO GRANDE DO NORTE,24
53985,PASSO DO SOBRADO,4314076,RS,RIO GRANDE DO SUL,43
7412,PAES LANDIM,2207306,PI,PIAUÍ,22
45096,SÃO DOMINGOS DO SUL,4318051,RS,RIO GRANDE DO SUL,43
3636,MOGI MIRIM,3530805,SP,SÃO PAULO,35
13286,TREZE TÍLIAS,4218509,SC,SANTA CATARINA,42
32504,JAGUARARI,2917706,BA,BAHIA,29
4123,APORÁ,2901908,BA,BAHIA,29
3643,FORTALEZA DE MINAS,3126307,MG,MINAS GERAIS,31
7175,PAÇO DO LUMIAR,2107506,MA,MARANHÃO,21
57400,BRASILIA (RECANTO DAS EMAS)           ,,DF,DISTRITO FEDERAL,53
52773,CORONEL DOMINGOS SOARES,4106456,PR,PARANÁ,41
41519,PAROBÉ,4314050,RS,RIO GRANDE DO SUL,43
17048,RONCADOR,4122503,PR,PARANÁ,41
21223,ALMEIRIM,1500503,PA,PARÁ,15
9568,ITAQUARA,2916708,BA,BAHIA,29
36005,ITARANTIM,2916807,BA,BAHIA,29
5359,BACABAL,2101202,MA,MARANHÃO,21
51437,SERRA DO NAVIO,1600055,AP,AMAPÁ,16
54207,PINHEIRINHO DO VALE,4314498,RS,RIO GRANDE DO SUL,43
42367,AMONTADA,2300754,CE,CEARÁ,23
17471,MONTALVÂNIA,3142700,MG,MINAS GERAIS,31
56250,CASINHAS,2604155,PE,PERNAMBUCO,26
47805,SERTÃOZINHO,2515930,PB,PARAÍBA,25
44509,SÃO MIGUEL DO GUAPORÉ,1100320,RO,RONDÔNIA,11
39985,IPORÁ,5210208,GO,GOIÁS,52
3399,INDIAPORÃ,3520707,SP,SÃO PAULO,35
23252,CAIBI,4203105,SC,SANTA CATARINA,42
41911,APUÍ,1300144,AM,AMAZONAS,13
16441,TIJUCAS DO SUL,4127601,PR,PARANÁ,41
56559,UIRAMUTÃ,1400704,RR,RORAIMA,14
37736,SÃO JOÃO DO ORIENTE,3162609,MG,MINAS GERAIS,31
29201,SERTANÓPOLIS,4126504,PR,PARANÁ,41
14577,SÃO PEDRO DO IVAÍ,4125803,PR,PARANÁ,41
35161,FORTUNA,2104206,MA,MARANHÃO,21
40613,AURORA,2301703,CE,CEARÁ,23
33187,CACHOEIRINHA,4303103,RS,RIO GRANDE DO SUL,43
21292,ANGELIM,2601003,PE,PERNAMBUCO,26
20286,CENTRAL,2907608,BA,BAHIA,29
12294,MATHIAS LOBATO,3171501,MG,MINAS GERAIS,31
6437,ARAÇAÍ,3103207,MG,MINAS GERAIS,31
42783,ALTO TAQUARI,5100607,MT,MATO GROSSO,51
16472,RIO CLARO,3543907,SP,SÃO PAULO,35
44107,TROMBAS,5221452,GO,GOIÁS,52
55031,CAJAZEIRAS DO PIAUÍ,2202075,PI,PIAUÍ,22
19730,SANTANA DO DESERTO,3158607,MG,MINAS GERAIS,31
58399,BALNEÁRIO RINCÃO,4220000,SC,SANTA CATARINA,42
9489,ASSAÍ,4101903,PR,PARANÁ,41
37286,CANÁPOLIS,3111804,MG,MINAS GERAIS,31
46370,BANZAÊ,2902658,BA,BAHIA,29
17677,IPANEMA,3131208,MG,MINAS GERAIS,31
54788,JARI,4311130,RS,RIO GRANDE DO SUL,43
42604,RAFAEL JAMBEIRO,2925956,BA,BAHIA,29
18793,TAQUARAL DE GOIÁS,5221007,GO,GOIÁS,52
45814,CASEIROS,4304952,RS,RIO GRANDE DO SUL,43
37798,PAULO RAMOS,2108108,MA,MARANHÃO,21
49865,COIVARAS,2202737,PI,PIAUÍ,22
34959,MONTE ALEGRE,1504802,PA,PARÁ,15
48677,GADO BRAVO,2506251,PB,PARAÍBA,25
51640,LAMBARI D'OESTE,5105234,MT,MATO GROSSO,51
23173,SANTA HELENA,2513307,PB,PARAÍBA,25
15026,CAMPO GRANDE,5002704,MS,MATO GROSSO DO SUL,50
31361,ITAQUAQUECETUBA,3523107,SP,SÃO PAULO,35
31914,JAGUARI,4311106,RS,RIO GRANDE DO SUL,43
28051,BARRO,2302008,CE,CEARÁ,23
45962,SÍTIO DO QUINTO,2930766,BA,BAHIA,29
55574,BROCHIER,4302659,RS,RIO GRANDE DO SUL,43
54362,ALTO BELA VISTA,4200754,SC,SANTA CATARINA,42
28477,FAXINAL,4107603,PR,PARANÁ,41
37671,TAIOBEIRAS,3168002,MG,MINAS GERAIS,31
53796,VARGEM GRANDE DO RIO PARDO,3170651,MG,MINAS GERAIS,31
5373,SÃO SEBASTIÃO,3550704,SP,SÃO PAULO,35
14429,JACUÍ,3134806,MG,MINAS GERAIS,31
21845,BONITO,5002209,MS,MATO GROSSO DO SUL,50
57369,SÃO PEDRO DA ÁGUA BRANCA,2111532,MA,MARANHÃO,21
4037,BOCAINA,3506805,SP,SÃO PAULO,35
40352,ASCURRA,4201703,SC,SANTA CATARINA,42
57716,ARROIO DO PADRE,4301073,RS,RIO GRANDE DO SUL,43
51633,PORTO ESTRELA,5106851,MT,MATO GROSSO,51
17385,BOM JESUS DO AMPARO,3107703,MG,MINAS GERAIS,31
12689,POCINHOS,2512002,PB,PARAÍBA,25
22246,URUCURITUBA,1304401,AM,AMAZONAS,13
50782,PASSOS MAIA,4212270,SC,SANTA CATARINA,42
54063,RIBEIRÃO DOS ÍNDIOS,3543238,SP,SÃO PAULO,35
49047,ARAPEÍ,3503158,SP,SÃO PAULO,35
43366,SANTA LUZIA DO PARUÁ,2110039,MA,MARANHÃO,21
41124,VERA CRUZ DO OESTE,4128559,PR,PARANÁ,41
55505,WALL FERRAZ,2211704,PI,PIAUÍ,22
2132,WAGNER,2933406,BA,BAHIA,29
23908,CAMBUÍ,3110608,MG,MINAS GERAIS,31
49463,ARVOREDO,4201653,SC,SANTA CATARINA,42
16647,MINEIROS,5213103,GO,GOIÁS,52
12421,ALMADINA,2900900,BA,BAHIA,29
46507,MONTE NEGRO,1101401,RO,RONDÔNIA,11
33118,SÃO FELIPE,2929107,BA,BAHIA,29
28666,SANTO AMARO,2928604,BA,BAHIA,29
15181,TACIBA,3552908,SP,SÃO PAULO,35
21412,COLARES,1502608,PA,PARÁ,15
1250,SÃO JOÃO,4124806,PR,PARANÁ,41
8765,CONDE,2908606,BA,BAHIA,29
3368,IMBITUBA,4207304,SC,SANTA CATARINA,42
34399,LIMOEIRO DO NORTE,2307601,CE,CEARÁ,23
12043,PIAÇABUÇU,2706802,AL,ALAGOAS,27
29098,PEDRA BRANCA,2511004,PB,PARAÍBA,25
25274,MIRANGABA,2921401,BA,BAHIA,29
51516,SANTO AFONSO,5107263,MT,MATO GROSSO,51
12892,NOVA SOURE,2922904,BA,BAHIA,29
18690,XAPURI,1200708,AC,ACRE,12
49937,SANTA ROSA DO PIAUÍ,2209377,PI,PIAUÍ,22
57211,JUNCO DO MARANHÃO,2105658,MA,MARANHÃO,21
36744,DAVINÓPOLIS,5206909,GO,GOIÁS,52
27375,NATUBA,2509909,PB,PARAÍBA,25
46765,CAMPOS LINDOS,1703842,TO,TOCANTINS,17
46088,DOM INOCÊNCIO,2203453,PI,PIAUÍ,22
9427,ARVOREZINHA,4301404,RS,RIO GRANDE DO SUL,43
49470,BELMONTE,4202156,SC,SANTA CATARINA,42
8899,BOCAIÚVA DO SUL,4103107,PR,PARANÁ,41
